restaurant_id,name,rating,review_count,price,phone,display_phone,url,image_url,is_closed,categories,address,city,state,zip_code,latitude,longitude,search_term,confidence_score,crawled_at,source,sources,website,types
vF_QwGltBpVesMMGclzB9Q,Pizzeria Stella,3.9,722,$$,+12153208000,(215) 320-8000,https://www.yelp.com/biz/pizzeria-stella-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/_v8O_fnXGuLo2vKnVo5UJg/o.jpg,False,"['Pizza', 'Italian']",420 S 2nd St,Philadelphia,PA,19147,39.9424247094494,-75.1456823945045,BYOB Philadelphia,Low,2025-10-16T19:20:35.776489,Yelp,['Yelp'],,
3xEfhRaWMSTN8XcuMgBjQA,Fiorino,4.5,463,$$,+12158431500,(215) 843-1500,https://www.yelp.com/biz/fiorino-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/-gdysx7JSRsJymdbw_MG-Q/o.jpg,False,['Italian'],3572 Indian Queen Ln,Philadelphia,PA,19129,40.00984619389613,-75.19045373272851,BYOB Philadelphia,Low,2025-10-16T19:20:35.777939,Yelp,['Yelp'],,
2-tG52f0k7V1Vin-4GWn6g,Her Place,4.6,83,,,,https://www.yelp.com/biz/her-place-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/tOSNqajX1HTlkkUjAiN60g/o.jpg,False,"['French', 'Italian', 'Supper Clubs']",1740 Sansom St,Philadelphia,PA,19103,39.950803286859774,-75.1701679,BYOB Philadelphia,Low,2025-10-16T19:20:35.779449,Yelp,['Yelp'],,
BtXXYIQosyO8SbO718tXVQ,Café Carmela,4.3,313,$$,+12158212584,(215) 821-2584,https://www.yelp.com/biz/caf%C3%A9-carmela-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/4jfdGTeun3pI1gWUixHDZQ/o.jpg,False,"['Italian', 'Pizza', 'Tapas/Small Plates']",2859 Holme Ave,Philadelphia,PA,19152,40.0571730636568,-75.0303380112468,BYOB Philadelphia,Low,2025-10-16T19:20:35.780992,Yelp,['Yelp'],,
TunmRrfZb7bt53T6HJi4UQ,Bleu Sushi,4.3,1166,$$,+12158290800,(215) 829-0800,https://www.yelp.com/biz/bleu-sushi-philadelphia-5?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/upqFGERwWtgK-YIdowh9tQ/o.jpg,False,"['Sushi Bars', 'Japanese', 'Asian Fusion']",262 S 10th St,Philadelphia,PA,19107,39.946502,-75.158023,BYOB Philadelphia,Low,2025-10-16T19:20:35.782739,Yelp,['Yelp'],,
BryQISFnkCdcJET-tpAx3w,Isot Mediterranean Cuisine,4.4,567,$$,+12674573622,(267) 457-3622,https://www.yelp.com/biz/isot-mediterranean-cuisine-philadelphia-3?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/OY59wUSMvSjM1yRiY4gKYA/o.jpg,False,"['Mediterranean', 'Turkish']",622 S 6th St,Philadelphia,PA,19147,39.9414231194057,-75.1524895976379,BYOB Philadelphia,Low,2025-10-16T19:20:35.784236,Yelp,['Yelp'],,
oZzN706lKoL4faaTK739xA,Restaurant Ambra,4.8,68,$$$$,+12678589232,(267) 858-9232,https://www.yelp.com/biz/restaurant-ambra-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/v2u-YvK0mg8mEMUbbAfvvQ/o.jpg,False,['Italian'],705 S 4th St,Philadelphia,PA,19147,39.9402603,-75.1492843,BYOB Philadelphia,Low,2025-10-16T19:20:35.788401,Yelp,['Yelp'],,
AGlh4ZDv6jnoiYfz7At9mw,Dim Sum Garden,3.8,3137,$$,+12158730258,(215) 873-0258,https://www.yelp.com/biz/dim-sum-garden-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/ybSDyHe9hvh2fOCP3NKpwA/o.jpg,False,"['Dim Sum', 'Asian Fusion', 'Shanghainese']",1024 Race Street,Philadelphia,PA,19107,39.9552,-75.15693,BYOB Philadelphia,Low,2025-10-16T19:20:35.852095,Yelp,['Yelp'],,
nmeGoVi_U-bbnojJsi52Aw,The Angelo Pizza,4.5,160,$$,,,https://www.yelp.com/biz/the-angelo-pizza-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/-VmI3pVLGh1CRDjsgIAtNA/o.jpg,False,"['Pizza', 'Italian']",229 Market St,Philadelphia,PA,19106,39.950276,-75.144696,BYOB Philadelphia,Low,2025-10-16T19:20:35.853898,Yelp,['Yelp'],,
P8HDFFrJ0aA_g2Ng9DjpHw,Olea,4.7,137,,+12675198315,(267) 519-8315,https://www.yelp.com/biz/olea-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/JHUmo3F0nuTZa-Yki0SMbQ/o.jpg,False,"['Mediterranean', 'Tapas/Small Plates']",232 Arch St,Philadelphia,PA,19106,39.95192,-75.14442,BYOB Philadelphia,Low,2025-10-16T19:20:35.855612,Yelp,['Yelp'],,
UaDnEIiRNCyLvrQWE4g0sg,Square Pie,4.6,211,$$,+12152380615,(215) 238-0615,https://www.yelp.com/biz/square-pie-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/zowH7kmpJ8LxOL7OAEPgvA/o.jpg,False,"['Pizza', 'Italian']",801 E Passyunk Ave,Philadelphia,PA,19147,39.9385803937912,-75.1527936011553,BYOB Philadelphia,Low,2025-10-16T19:20:35.857097,Yelp,['Yelp'],,
mcU6OG2NU2mQmI_4QL__3g,Casa Nostra,5.0,3,,+12159750055,(215) 975-0055,https://www.yelp.com/biz/casa-nostra-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/M8PtCFBUZM0kPnuzwjbMYg/o.jpg,False,"['Italian', 'Pasta Shops', 'Seafood']",775 S Front St,Philadelphia,PA,19147,39.937904096735906,-75.1445057,BYOB Philadelphia,Low,2025-10-16T19:20:35.859660,Yelp,['Yelp'],,
VJjFHQJ08SR_Pl7Bk4o2xQ,Helm,4.4,271,$$$,+12153092211,(215) 309-2211,https://www.yelp.com/biz/helm-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/ZvPQccECUJ4fZ8jrPKW0VA/o.jpg,False,['New American'],1303 N 5th St,Philadelphia,PA,19122,39.97157994505685,-75.14458310586292,BYOB Philadelphia,Low,2025-10-16T19:20:35.861021,Yelp,['Yelp'],,
ozOneB4jXOD6hv5WBGj4KQ,Ristorante Pesto,4.7,791,$$,+12153368380,(215) 336-8380,https://www.yelp.com/biz/ristorante-pesto-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/Blgl0eEqXDubQD12e-zlmw/o.jpg,False,['Italian'],1915 S Broad St,Philadelphia,PA,19148,39.92634,-75.16888,BYOB Philadelphia,Low,2025-10-16T19:20:35.927678,Yelp,['Yelp'],,
EvYeRMbG9XlEkafCJfnovA,Bruno's,2.8,149,$,+12152421880,(215) 242-1880,https://www.yelp.com/biz/brunos-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/S1Cy5UHm9SiJ2wKUjhKdWA/o.jpg,False,"['Italian', 'Breakfast & Brunch', 'Wraps']",9800 Germantown Pike,Philadelphia,PA,19118,40.08600237989941,-75.23070613276985,BYOB Philadelphia,Low,2025-10-16T19:20:35.928167,Yelp,['Yelp'],,
v45E6gg6MrAziTepkiWByA,Harper's Garden,3.9,853,$$,+12678868552,(267) 886-8552,https://www.yelp.com/biz/harpers-garden-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/m_0wCaoVCRQwyl4TGl9jsQ/o.jpg,False,"['Tapas/Small Plates', 'Cocktail Bars', 'Italian']",31 S 18th St,Philadelphia,PA,19103,39.9523171,-75.1700175,BYOB Philadelphia,Low,2025-10-16T19:20:35.931611,Yelp,['Yelp'],,
mtvT7uRey3F395STFRM1Tg,Vernick Food & Drink,4.5,1145,$$$$,+12676396644,(267) 639-6644,https://www.yelp.com/biz/vernick-food-and-drink-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/G2cqe7Z1QGWH7he-rfto1w/o.jpg,False,"['New American', 'Beer Bar', 'Cocktail Bars']",2031 Walnut St,Philadelphia,PA,19103,39.950759,-75.17491013774023,BYOB Philadelphia,Low,2025-10-16T19:20:35.933109,Yelp,['Yelp'],,
0W5PM9mGXFyibUqkSWDPQg,Oltremare,3.9,29,,,,https://www.yelp.com/biz/oltremare-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/TNZqz9H57yJ22gjaqRIMYA/o.jpg,False,"['Seafood', 'Italian']",2121 Walnut St,Philadelphia,PA,19103,39.951106936967264,-75.1765402033925,BYOB Philadelphia,Low,2025-10-16T19:20:35.934621,Yelp,['Yelp'],,
3jfaYUDKfJP0O-0sPfRv3Q,Illata,4.6,57,,,,https://www.yelp.com/biz/illata-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/9OjA-xo-MTiZuUVXYqGc-w/o.jpg,False,"['American', 'Italian', 'Seafood']",2241 Grays Ferry Ave,Philadelphia,PA,19146,39.94482374160978,-75.18001701682806,BYOB Philadelphia,Low,2025-10-16T19:20:35.936135,Yelp,['Yelp'],,
EM-Ec1eZXxFvoQ7erNWxMA,Provenance,5.0,20,,+14452238333,(445) 223-8333,https://www.yelp.com/biz/provenance-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/9d-P_TNAQFHR_3VxZb6icA/o.jpg,False,['French'],408 S 2nd St,Philadelphia,PA,19147,39.94286594588227,-75.14552956835006,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.092318,Yelp,['Yelp'],,
merF7P1P8hlSkGvLniVEqA,Mabu Kitchen,4.3,95,$$,+12152797590,(215) 279-7590,https://www.yelp.com/biz/mabu-kitchen-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/upuTquhlKOD6Mlk2-6Avaw/o.jpg,False,"['Breakfast & Brunch', 'French', 'Comfort Food']",1120 Pine St,Philadelphia,PA,19107,39.94487617853176,-75.16076277941465,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.093542,Yelp,['Yelp'],,
p-MSh95si_sDdih94gyKuw,Forsythia,4.4,245,$$$,+12156449395,(215) 644-9395,https://www.yelp.com/biz/forsythia-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/m3opfRtc-7N72fKuaqnA2Q/o.jpg,False,"['Modern European', 'French', 'New American']",233 Chestnut St,Philadelphia,PA,19106,39.9487067926056,-75.1453940570354,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.139598,Yelp,['Yelp'],,
D7h2pURcZkNxK8MIsJbmvA,My Loup,4.5,105,$$$$,+12672395925,(267) 239-5925,https://www.yelp.com/biz/my-loup-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/kIm9h-T1tVnbqQjR06B-qQ/o.jpg,False,"['American', 'French']",2005 Walnut St,Philadelphia,PA,19103,39.9508015488728,-75.17398674041033,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.141846,Yelp,['Yelp'],,
LujBNVsYkIiExw09h0FjSA,Sofi Corner Cafe,4.2,107,$$,+16467249667,(646) 724-9667,https://www.yelp.com/biz/sofi-corner-cafe-philadelphia-3?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/u53ouz2GGiftAFqvowpAFg/o.jpg,False,"['Moroccan', 'French', 'Breakfast & Brunch']",1112 Locust St,Philadelphia,PA,19197,39.94755718023111,-75.16011569999999,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.143306,Yelp,['Yelp'],,
DxDlSy3HBWI1HAU1Afn9Ag,Bar Lesieur,4.3,71,,,,https://www.yelp.com/biz/bar-lesieur-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/keWpvncdzY9Wz9mJNsLNnQ/o.jpg,False,"['French', 'Cocktail Bars']",1523 Sansom St,Philadelphia,PA,19102,39.95069678266195,-75.1666223,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.186646,Yelp,['Yelp'],,
Gss_mt2s9VyloaADPcz0Nw,Matines Cafe,4.1,63,$$,+12156216667,(215) 621-6667,https://www.yelp.com/biz/matines-cafe-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/vo4CR-8EpjIUMzmdAV7S8Q/o.jpg,False,"['Coffee & Tea', 'Breakfast & Brunch', 'French']",89 Bethlehem Pike,Philadelphia,PA,19118,40.07998333231393,-75.20809,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.188499,Yelp,['Yelp'],,
or_WcjWELDsssk2JruvJcg,Café Lutecia,4.2,227,$$,+12157909557,(215) 790-9557,https://www.yelp.com/biz/caf%C3%A9-lutecia-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/XcXuStfMTpHgtHh1ZHiJ7A/o.jpg,False,"['French', 'Breakfast & Brunch']",2301 Lombard St,Philadelphia,PA,19146,39.9465999,-75.17958,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.189076,Yelp,['Yelp'],,
LUakPn0BWE3Ood27c4Co3w,La Provence,3.9,99,,+12153901767,(215) 390-1767,https://www.yelp.com/biz/la-provence-ambler?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/Wps82WtoSV7qYYhNPFnriw/o.jpg,False,['French'],27 W Butler Pike,Ambler,PA,19002,40.1534205523163,-75.2250005829864,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.189625,Yelp,['Yelp'],,
O2l31-gVCX2R9yRTtGPyaQ,The Little Hen,4.7,62,,+18565282282,(856) 528-2282,https://www.yelp.com/biz/the-little-hen-haddonfield?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/TwNqdQ-XSjfPHL4fpKEK1w/o.jpg,False,['French'],220 Kings Hwy E,Haddonfield,NJ,08033,39.8981295,-75.031362,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.190556,Yelp,['Yelp'],,
e-f_DRXwIA059CmQKfylyw,La Maison,5.0,21,,+14846802631,(484) 680-2631,https://www.yelp.com/biz/la-maison-pottstown?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/vRuTsUE4pI8q28Sr20cZDg/o.jpg,False,['French'],1470 Old Ridge Rd,Pottstown,PA,19465,40.1732749938965,-75.6892776489258,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.258306,Yelp,['Yelp'],,
KWMdCTrepsB8YFBC8JBQsA,Spring Mill Cafe,4.2,312,$$$,+16108282550,(610) 828-2550,https://www.yelp.com/biz/spring-mill-cafe-conshohocken?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/4GiDdlgtWjPsdSo9I-D_pA/o.jpg,False,"['French', 'Breakfast & Brunch', 'Venues & Event Spaces']",164 Barren Hill Rd,Conshohocken,PA,19428,40.07562,-75.27936,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.258965,Yelp,['Yelp'],,
vtSisxaozZ7HWpBl_W7VaQ,Time,3.8,681,$$,+12159854800,(215) 985-4800,https://www.yelp.com/biz/time-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/kbiMkyg_NWLGof3xi2EntQ/o.jpg,False,"['New American', 'Music Venues', 'Cocktail Bars']",1315 Sansom St,Philadelphia,PA,19107,39.9500001533391,-75.1625513634234,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.259589,Yelp,['Yelp'],,
V_jy9Aemc3kjznqhbsu_Dg,MilkBoy,3.6,452,$$,+12159256455,(215) 925-6455,https://www.yelp.com/biz/milkboy-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/f9kQx3c4XorH9iAYD_Skrw/o.jpg,False,"['Bars', 'Music Venues', 'Breakfast & Brunch']",1100 Chestnut St,Philadelphia,PA,19107,39.95,-75.1588,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.260175,Yelp,['Yelp'],,
SVfAp3n6E3GGY1e6LnyYHQ,La Grange,3.5,43,,+12155506911,(215) 550-6911,https://www.yelp.com/biz/la-grange-yardley?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/qx5o4nQziM92dP9qr5C0Pg/o.jpg,False,['French'],915 Antique Aly,Yardley,PA,19067,40.22988564532489,-74.8849705,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.266981,Yelp,['Yelp'],,
MIjq-rtKsU5Fp7_gNZLYGQ,Sontuosa,4.0,108,$$,+14842226216,(484) 222-6216,https://www.yelp.com/biz/sontuosa-bryn-mawr?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/7odVM8nvsPLOXowho3OI-g/o.jpg,False,"['Italian', 'French', 'New American']",26 N Bryn Mawr Ave,Bryn Mawr,PA,19010,40.02206,-75.31743,bring your own wine Philadelphia,Low,2025-10-16T19:20:40.308674,Yelp,['Yelp'],,
TozkPEh-xhts3qfVeRFeRg,Bad Brother,4.8,178,,+12152352460,(215) 235-2460,https://www.yelp.com/biz/bad-brother-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/oNWGVDzNsl8gH16yjscraA/o.jpg,False,"['New American', 'Beer Bar', 'Burgers']",726 N 24th St,Philadelphia,PA,19130,39.968629,-75.176888,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.321067,Yelp,['Yelp'],,
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,4.2,3105,$$$,+12155582500,(215) 558-2500,https://www.yelp.com/biz/the-dandelion-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/ZK7Ymg9odU7lHM6217iIjw/o.jpg,False,"['Gastropubs', 'British']",124 S 18th St,Philadelphia,PA,19103,39.951004,-75.170636,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.321667,Yelp,['Yelp'],,
IvAa7PvfOYl0xRML5W3ebg,Yards Brewing Company,4.4,1061,$$,+12155250175,(215) 525-0175,https://www.yelp.com/biz/yards-brewing-company-philadelphia-3?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/Vly6D85Ff7V4J81aDTMM1w/o.jpg,False,"['Breweries', 'Venues & Event Spaces', 'New American']",500 Spring Garden St,Philadelphia,PA,19123,39.9609706194934,-75.146908,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.323265,Yelp,['Yelp'],,
4_W5pstoN1166TGjjPOrMg,Prohibition Taproom,4.1,667,$$,+12152381818,(215) 238-1818,https://www.yelp.com/biz/prohibition-taproom-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/NXFcPF2uzwg5cdvGD3AzyA/o.jpg,False,"['Gastropubs', 'Breakfast & Brunch', 'Tapas/Small Plates']",501 N 13th St,Philadelphia,PA,19123,39.96131,-75.15929,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.367202,Yelp,['Yelp'],,
Mwc3n5Psw9wRaQ22vZWDYQ,Bar Hygge,4.4,528,$$,+12157652274,(215) 765-2274,https://www.yelp.com/biz/bar-hygge-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/v2bg1aa4nH-44F3zeOV8yw/o.jpg,False,"['Comfort Food', 'Breakfast & Brunch', 'Brewpubs']",1720 Fairmount Ave,Philadelphia,PA,19130,39.9671254923543,-75.1661240918427,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.370035,Yelp,['Yelp'],,
CYSPKiVdoPX3erovujnE9Q,Harp & Crown,4.1,1322,$$,+12153302800,(215) 330-2800,https://www.yelp.com/biz/harp-and-crown-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/OAHq_RvHPWlAVw03iDB_Ow/o.jpg,False,"['New American', 'Gastropubs']",1525 Sansom St,Philadelphia,PA,19102,39.9504170438175,-75.1664282754064,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.374172,Yelp,['Yelp'],,
fEqiXG_B-fn__w0aeF3nBQ,Laurel,4.3,388,$$$$,+12152718299,(215) 271-8299,https://www.yelp.com/biz/laurel-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/WsYrSIBqdxKXLPMx7lxMWw/o.jpg,False,"['French', 'New American', 'Cocktail Bars']",1617 E Passyunk Ave,Philadelphia,PA,19148,39.9294204711914,-75.1637115478516,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.374784,Yelp,['Yelp'],,
EreYgrQPuR7Sk_FKeZZg9g,Talula's Daily,4.3,420,$$,+12155926555,(215) 592-6555,https://www.yelp.com/biz/talulas-daily-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/fnOwcrOjXRsrJ-Uf-mkgIw/o.jpg,False,"['Coffee & Tea', 'New American', 'Beer Bar']",208 W Washington Square,Philadelphia,PA,19106,39.947196,-75.1534829,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.425743,Yelp,['Yelp'],,
